input,output
1,0.395312865
0,0.258232623
0,0.14123155
0,0.073038822
1,0.337004021
0,0.228598932
0,0.126318851
1,0.365563302
0,0.243262426
0,0.133727368
0,0.069282915
0,0.035125304
0,0.017659421
1,0.308849064
0,0.214428403
0,0.119214976
1,0.362007643
1,0.541483852
0,0.342837932
1,0.485838167
1,0.605802924
0,0.37547823
0,0.202254469
1,0.404030305
1,0.562595767
0,0.353414006
0,0.191130228
1,0.398449759
1,0.559801808
0,0.35201629
0,0.190431222
0,0.098100227
1,0.349627036
0,0.234928903
1,0.429487528
0,0.27714838
0,0.151055113
1,0.378023741
1,0.549511107
0,0.346855401
0,0.18784767
1,0.396807829
0,0.258980713
0,0.141605716
1,0.37322593
0,0.247097579
0,0.135645713
0,0.070242241
1,0.335604997
0,0.227899274
1,0.425968992
0,0.275388367
0,0.150174958
0,0.077583634
0,0.039291048
1,0.31974537
0,0.219892654
0,0.121950321
1,0.363375959
0,0.242168139
1,0.433180102
1,0.579009257
0,0.36198847
0,0.195491003
0,0.100644855
1,0.350902298
0,0.235567123
1,0.429806756
0,0.277308017
1,0.451134936
0,0.288063654
0,0.156531064
1,0.380765379
0,0.250882659
0,0.137541323
1,0.371190661
1,0.54607933
0,0.345136465
1,0.486987592
0,0.306377668
0,0.165765609
0,0.085398159
1,0.343202151
0,0.231701689
0,0.127870968
0,0.066339508
0,0.033650559
0,0.016921441
0,0.008479952
0,0.004243823
1,0.302122681
0,0.211061494
1,0.417530778
0,0.271165395
1,0.448062699
0,0.28652735
0,0.155762875
1,0.380381277
1,0.550690607
0,0.347445297
1,0.488142647
1,0.606955323
1,0.676054462
1,0.712542591
0,0.431174367
0,0.230567798
1,0.418280022
0,0.269739236
0,0.146989463
0,0.0759187
1,0.338444144
0,0.229319031
0,0.126678907
0,0.065743332
1,0.333352442
0,0.226772376
0,0.125405419
0,0.065106556
1,0.333034047
0,0.226613177
1,0.425325819
1,0.575066756
0,0.360014147
0,0.194503227
0,0.100150844
1,0.350655268
1,0.535443603
1,0.639744996
1,0.694277137
0,0.422019496
0,0.225985934
1,0.415988204
0,0.268593149
1,0.446416384
0,0.285632154
1,0.455300869
1,0.590147393
0,0.367573088
1,0.498286422
0,0.312043187
1,0.468601589
1,0.596816793
0,0.370911596
1,0.499956438
1,0.612878347
1,0.679019199
0,0.414025605
1,0.521916003
0,0.323938642
1,0.474565449
1,0.59980195
0,0.37240482
1,0.500703179
1,0.613251743
1,0.679205902
1,0.714118957
0,0.43196268
0,0.23096198
1,0.418477118
1,0.569837785
0,0.357038737
1,0.492943338
1,0.609356463
0,0.37725519
0,0.203142987
0,0.104474572
0,0.052817902
0,0.026525074
0,0.013285762
1,0.306647526
0,0.213324692
1,0.418662532
1,0.571731303
0,0.358345659
0,0.193668831
1,0.399733616
0,0.260446648
1,0.442339292
1,0.58359284
0,0.364281059
0,0.196637457
1,0.401218114
1,0.561188934
1,0.652710442
1,0.700778416
1,0.725273847
0,0.437613851
0,0.233802311
1,0.419900233
0,0.270549932
0,0.147394929
0,0.076121457
0,0.038545527
1,0.319369723
0,0.219704254
1,0.421856005
0,0.273328778
1,0.449144544
1,0.587068303
1,0.666033358
1,0.70751652
1,0.728658228
0,0.439309108
0,0.234650553
0,0.120324476
1,0.360762078
1,0.540501007
0,0.342274497
1,0.485542047
0,0.305651983
0,0.165402184
0,0.08521633
0,0.043111213
1,0.321656216
0,0.22084823
0,0.122428139
1,0.363614875
1,0.542287598
0,0.343239831
0,0.186039122
1,0.395903402
1,0.558528469
1,0.651379588
1,0.700112865
0,0.424941047
0,0.227447446
1,0.416719108
0,0.268958631
1,0.446599131
1,0.585723528
0,0.365346557
0,0.197170237
0,0.10148451
0,0.051322133
1,0.325777042
1,0.522911716
1,0.633460497
0,0.391131176
0,0.210445774
1,0.408198924
0,0.264694669
1,0.444466376
1,0.584656996
0,0.36481326
0,0.196903582
1,0.401351182
1,0.561255469
1,0.65274371
0,0.40079505
1,0.515282164
1,0.62061801
1,0.68290439
1,0.715971272
0,0.432889452
1,0.531425489
0,0.328708897
0,0.176953679
0,0.090996686
0,0.046002312
1,0.32310195
0,0.221571134
0,0.122789599
1,0.363795606
0,0.242377964
0,0.133285014
0,0.069061714
0,0.035014698
0,0.017604117
1,0.308821412
0,0.214414577
1,0.419208063
1,0.572004186
1,0.658482124
0,0.403737068
0,0.216767735
0,0.111363708
1,0.356277822
0,0.238258105
1,0.431152891
1,0.577981213
0,0.36147156
1,0.495231971
1,0.610515224
0,0.377837459
1,0.503434699
1,0.614620544
0,0.379890911
1,0.504461583
0,0.315134017
0,0.170147654
0,0.087589956
1,0.344298204
0,0.232249747
0,0.128145003
1,0.366476527
1,0.543719069
1,0.643955695
1,0.69639708
0,0.423082386
0,0.226517962
0,0.116254335
0,0.058726238
0,0.029482933
1,0.314765429
0,0.217387507
0,0.120694712
0,0.062747548
0,0.031853812
1,0.316022914
1,0.518030658
0,0.33101917
1,0.479910353
0,0.30283533
1,0.463993696
0,0.294512054
1,0.459759068
0,0.292380142
0,0.158690193
1,0.381845121
1,0.551422565
1,0.647811284
1,0.698325642
1,0.724046821
0,0.437000211
1,0.533495465
0,0.329746805
0,0.177473217
0,0.091256571
1,0.346132278
0,0.233166938
1,0.428603629
0,0.276705846
1,0.450833729
0,0.287913026
1,0.456455745
1,0.590727719
1,0.667863829
0,0.408431908
1,0.519115953
1,0.622537976
1,0.683864988
0,0.416451694
0,0.223129687
1,0.414545612
0,0.267868959
0,0.14605371
1,0.375450701
1,0.54821012
1,0.646202014
1,0.697520398
0,0.423644077
1,0.526798814
1,0.626394762
0,0.385796452
1,0.50741804
1,0.616612983
1,0.680887284
1,0.714959801
1,0.732383132
1,0.741172212
0,0.445582235
1,0.537790344
1,0.631895017
1,0.688547478
1,0.718793733
0,0.434300865
1,0.532131232
1,0.629061776
0,0.38713012
1,0.508084906
1,0.616946422
0,0.381054005
0,0.205043161
0,0.105424812
0,0.053293053
0,0.026762656
1,0.313404554
0,0.216706922
1,0.42035439
0,0.272577381
0,0.148768728
0,0.076880371
0,0.038939387
0,0.019569534
1,0.309804735
0,0.214906361
0,0.119453979
0,0.062127149
1,0.331543607
0,0.22586781
1,0.424953106
1,0.574880393
0,0.359920965
1,0.494456636
1,0.610127549
1,0.67764362
0,0.413337779
0,0.221572084
0,0.113766681
0,0.057479468
1,0.32885896
1,0.524453325
1,0.634231431
1,0.69151667
1,0.720638526
1,0.735295301
0,0.442642858
0,0.236320471
1,0.421160044
0,0.271179983
1,0.447709984
1,0.58627899
0,0.365624295
0,0.197309107
1,0.401553946
1,0.561356851
0,0.352794401
1,0.490820396
1,0.608294837
1,0.676724346
1,0.712877559
0,0.431341856
0,0.230651544
1,0.418321895
1,0.569760172
1,0.656999931
1,0.702923934
1,0.726346761
0,0.438150339
1,0.534070561
1,0.630034359
0,0.387616995
1,0.508328461
0,0.317068223
1,0.47111491
0,0.298073615
0,0.161540039
0,0.083270666
1,0.342135462
1,0.531167757
0,0.337603884
1,0.483205943
0,0.304483772
1,0.464818046
0,0.294924255
1,0.459965174
0,0.292483196
0,0.15874172
0,0.081870884
0,0.041435447
1,0.320817725
1,0.520428862
0,0.332218431
1,0.480510016
1,0.603135168
1,0.674143616
1,0.711587014
1,0.730696548
0,0.440328882
0,0.235160563
0,0.120579506
1,0.360889598
0,0.240564768
0,0.132306378
1,0.368557988
1,0.544759954
0,0.344476169
1,0.486657323
0,0.306212509
1,0.465683024
0,0.295356866
0,0.160181504
0,0.082591366
1,0.341795806
0,0.230997927
1,0.427518969
1,0.576163485
1,0.660562543
1,0.704777431
1,0.727287948
1,0.73862382
0,0.444307879
0,0.237153134
1,0.421576406
0,0.271388171
1,0.447814079
0,0.286331038
0,0.155650319
0,0.080322119
1,0.340660452
0,0.230430104
1,0.427235028
1,0.576021509
1,0.660491554
0,0.404741937
1,0.5172702
0,0.321614947
1,0.473403443
1,0.599220915
0,0.372114296
0,0.200557916
1,0.403179112
0,0.262169586
0,0.143200799
1,0.374023601
1,0.547496441
1,0.645845148
1,0.69734196
0,0.423554857
1,0.526754204
0,0.326372457
1,0.4757853
1,0.600412464
0,0.372710195
1,0.50085589
0,0.313328104
0,0.169244083
0,0.087138048
0,0.044072225
0,0.022136753
0,0.011088505
0,0.005548278
0,0.002774944
1,0.301387633
1,0.510693849
0,0.327346931
1,0.478073467
1,0.601916734
0,0.373534367
0,0.201282383
1,0.403544232
1,0.562352724
0,0.353292484
0,0.191069466
1,0.398419378
1,0.559786618
1,0.652008695
0,0.400427425
0,0.215098328
0,0.110526087
0,0.055858428
1,0.328048291
1,0.524047961
0,0.334028744
1,0.481415324
1,0.603587853
0,0.374369964
1,0.50170019
1,0.613753136
0,0.379457177
1,0.50424471
1,0.615025579
1,0.680093435
1,0.714562846
1,0.732184649
0,0.44107297
0,0.235532614
0,0.120765533
0,0.060982612
0,0.030611275
0,0.015329631
1,0.307669614
1,0.513835767
0,0.328918075
0,0.178859076
1,0.392309546
1,0.556730774
1,0.650480588
0,0.399663334
0,0.214716275
1,0.410335059
0,0.265762914
0,0.145000534
1,0.374924082
1,0.547946804
0,0.346070355
0,0.187454568
0,0.096611162
0,0.048882357
0,0.024556533
1,0.312301338
0,0.216155283
1,0.420078564
0,0.272439467
0,0.14869977
0,0.076845893
0,0.038922148
1,0.319560914
0,0.219800425
1,0.421904206
0,0.273352902
1,0.449156611
0,0.287074337
0,0.156036375
1,0.380518029
0,0.250758983
0,0.137479485
1,0.371159741
0,0.24606387
0,0.135128735
0,0.069983728
1,0.335475736
0,0.227834642
0,0.125936676
0,0.065372209
1,0.333166879
0,0.226679594
1,0.425359028
1,0.57508336
1,0.660022449
1,0.704507379
0,0.42715292
0,0.228556306
0,0.117274122
0,0.059236255
1,0.329737966
1,0.524892951
0,0.334451269
0,0.181626593
0,0.093693488
0,0.047422783
1,0.323826599
0,0.221936341
1,0.422972779
1,0.573887311
1,0.65942384
1,0.704207957
0,0.427003186
1,0.528481434
0,0.327236685
0,0.176217536
0,0.090628607
1,0.345818271
1,0.533009929
0,0.338525123
1,0.483666593
1,0.604714103
1,0.674933213
0,0.411981839
0,0.220893966
0,0.113427592
0,0.057309918
1,0.328774183
0,0.224410937
1,0.424210237
1,0.574506072
1,0.659733227
1,0.704362652
0,0.427080533
0,0.228520108
1,0.417256022
0,0.269227205
0,0.146733441
1,0.375790688
1,0.548380138
1,0.646287028
0,0.397562906
1,0.513665331
0,0.319809441
0,0.172500076
1,0.388769109
1,0.554888369
1,0.649544947
0,0.399192626
1,0.514480344
0,0.320216978
0,0.17270385
0,0.088870997
0,0.044939313
1,0.322570419
0,0.221305362
0,0.122656712
0,0.063729162
1,0.332344742
1,0.526268403
1,0.635153408
1,0.691980545
0,0.420871041
1,0.525411674
0,0.325701068
0,0.17544958
1,0.390244599
1,0.555626261
1,0.649913923
1,0.69937712
0,0.424572592
0,0.227263102
1,0.416626912
0,0.268912528
1,0.446576079
0,0.285712002
1,0.455340794
1,0.590167355
1,0.667583069
0,0.408291413
1,0.519045682
1,0.622502836
0,0.383847417
1,0.506442908
1,0.616125294
1,0.680643415
0,0.414837861
0,0.222322161
0,0.114141727
1,0.357666993
1,0.538952722
0,0.341500206
1,0.485154872
1,0.60545839
0,0.375305386
0,0.202167931
0,0.103987013
0,0.052574116
1,0.32640318
1,0.523224814
0,0.333617052
1,0.481209455
0,0.303484913
0,0.164318494
1,0.384674454
1,0.552840269
1,0.648520743
0,0.398680493
0,0.214224271
1,0.41008894
1,0.565639831
1,0.654938988
0,0.401893308
0,0.215831417
1,0.410892661
1,0.566041721
0,0.355139939
0,0.191993785
1,0.398881656
0,0.26001778
1,0.442124281
1,0.583485218
0,0.364227225
1,0.496610536
1,0.611204652
1,0.678182203
1,0.713607077
0,0.431706734
0,0.230834006
1,0.418413131
0,0.269805791
0,0.147022741
0,0.075935339
0,0.038452463
0,0.01932319
1,0.309680987
0,0.214844372
0,0.119422962
1,0.362111636
0,0.241535849
1,0.432863931
1,0.578851167
1,0.661909424
0,0.40545148
0,0.217625094
1,0.411792417
0,0.266492183
1,0.445365286
0,0.285106482
0,0.155038009
0,0.080015958
1,0.34050737
0,0.230353563
0,0.127196757
1,0.366002374
0,0.243481986
0,0.133837153
0,0.069337808
1,0.335152751
1,0.527673145
1,0.635855926
0,0.392331834
1,0.511046691
1,0.6184995
1,0.681844981
1,0.715441537
0,0.432624578
0,0.231293051
1,0.418642678
0,0.269920569
0,0.147080131
0,0.075964035
1,0.338466811
0,0.229330364
0,0.126684574
0,0.065746165
1,0.333353858
1,0.526773084
1,0.635405773
1,0.692106733
1,0.720934136
0,0.435443222
0,0.232716842
1,0.419357467
0,0.270278543
0,0.147259233
0,0.076053609
1,0.338511603
1,0.529352761
1,0.636695773
1,0.692751765
1,0.721256658
1,0.735604484
1,0.742797473
0,0.446397783
1,0.538198701
1,0.632099312
1,0.688649648
1,0.718844823
0,0.434326411
0,0.232144005
0,0.119068163
0,0.060133313
1,0.330186503
1,0.525117221
0,0.334563404
0,0.181682661
1,0.393721522
1,0.557436799
0,0.350833607
1,0.489839845
0,0.307804531
1,0.466479187
0,0.295754978
0,0.160380566
0,0.082690898
1,0.341845572
0,0.231022811
0,0.12753141
1,0.366169706
0,0.243565653
1,0.433878987
1,0.579358725
0,0.362163209
0,0.195578374
1,0.400688541
1,0.560924141
0,0.352578045
1,0.490712217
1,0.608240748
0,0.376697302
1,0.502864036
1,0.614335095
1,0.679748163
0,0.414390205
0,0.222098327
1,0.414029808
0,0.267611033
0,0.145924742
1,0.375386216
1,0.548177877
0,0.346185892
1,0.487512337
0,0.306640047
0,0.165896799
0,0.085463755
1,0.343234948
0,0.231718088
1,0.427879167
0,0.276343608
0,0.150652609
0,0.077822465
1,0.339410465
0,0.229805079
1,0.426922509
0,0.275865248
1,0.450413423
1,0.587702871
1,0.666350668
1,0.70767518
1,0.728737559
0,0.439348774
0,0.234670386
0,0.120334393
1,0.360767036
1,0.540503486
1,0.642275737
1,0.695542667
1,0.722652293
0,0.436302339
0,0.233146408
0,0.119572252
1,0.360385935
0,0.24031293
1,0.432180457
0,0.278495027
0,0.151728473
1,0.378360429
0,0.249679453
0,0.136939574
0,0.070889757
1,0.335928872
1,0.528061235
0,0.336049977
1,0.482428861
0,0.304095205
1,0.464623757
0,0.29482711
0,0.159916601
0,0.08245891
1,0.341729577
0,0.230964813
1,0.427502411
0,0.276155207
1,0.450558403
0,0.287775362
0,0.156386913
0,0.080693303
1,0.340846621
1,0.530523304
1,0.637281651
1,0.693044825
0,0.421403213
1,0.525677766
1,0.625834115
0,0.385516104
1,0.507277861
1,0.616542892
1,0.680852239
1,0.714942278
0,0.432374371
0,0.231167832
1,0.418580045
0,0.269889248
1,0.447064469
1,0.585956204
0,0.365462896
1,0.497228407
0,0.311513595
0,0.168336676
0,0.086684314
1,0.343845352
0,0.232023315
1,0.428031785
0,0.276419918
1,0.450690764
0,0.287841543
0,0.156420004
1,0.380709848
1,0.550854893
1,0.647527441
0,0.398183719
0,0.213975859
0,0.10996473
0,0.055577725
0,0.027907934
1,0.313977782
1,0.516993654
0,0.330497779
0,0.17964908
1,0.392704578
0,0.256928297
0,0.14057935
0,0.072712715
0,0.036840966
1,0.318517404
0,0.219278087
0,0.12164292
1,0.363222235
0,0.242091273
0,0.133141667
1,0.36899004
0,0.244978861
1,0.434586199
0,0.279712453
1,0.452340097
0,0.288666823
1,0.456832766
1,0.590916254
1,0.667958101
0,0.408479045
1,0.519139522
0,0.322549761
0,0.17387088
0,0.08945464
1,0.34523116
0,0.232716348
1,0.428378328
0,0.276593195
0,0.150777403
0,0.077884863
1,0.339441664
0,0.229820678
1,0.426930308
0,0.275869148
0,0.150415373
1,0.377703846
0,0.249351155
1,0.436775424
0,0.280807681
1,0.452887834
1,0.588940716
1,0.666969718
1,0.707984731
0,0.42889234
0,0.229426165
1,0.417709081
1,0.56945374
0,0.35684671
0,0.192847323
1,0.399308455
1,0.560231186
0,0.352230985
1,0.490538571
1,0.608153901
1,0.676653874
1,0.712842321
1,0.731324238
1,0.740642734
0,0.44531749
1,0.53765797
1,0.63182883
1,0.688514384
1,0.718777186
0,0.434292592
1,0.532127096
1,0.629059708
0,0.387129086
0,0.208084389
0,0.106946164
1,0.354053876
1,0.537143097
0,0.34059478
0,0.184702036
1,0.395231947
0,0.25819216
1,0.441211317
1,0.583028706
0,0.363998962
1,0.496496403
0,0.311147586
1,0.46815367
0,0.29659281
1,0.4607996
1,0.592900439
1,0.668950347
0,0.408975199
0,0.219387605
0,0.112673803
0,0.056932902
0,0.028585651
0,0.014316666
1,0.307163101
1,0.513582504
1,0.628791443
1,0.688795759
1,0.719277887
1,0.734614945
0,0.442302673
1,0.536150377
0,0.331074996
0,0.17813746
0,0.091588722
0,0.04629836
1,0.323249979
0,0.22164515
0,0.122826607
1,0.36381411
1,0.542387216
1,0.64328964
0,0.396064027
0,0.212915855
0,0.109434696
0,0.055312701
1,0.327775421
1,0.523911525
1,0.633960525
0,0.391381215
0,0.210570798
1,0.408261437
0,0.264725926
1,0.444482005
0,0.284664811
1,0.454817167
1,0.589905536
1,0.667452158
1,0.708225957
1,0.729012954
0,0.439486472
1,0.534739235
0,0.330368817
0,0.177784249
0,0.091412092
0,0.04621004
0,0.023205819
1,0.311623069
0,0.215815566
0,0.11990859
0,0.062354456
0,0.03165726
0,0.015924637
1,0.30798152
1,0.5139946
0,0.328998068
1,0.478899188
0,0.302329625
0,0.163740818
0,0.08438561
0,0.042695845
0,0.021448531
0,0.010744387
1,0.305376218
0,0.212688914
0,0.118344618
1,0.361572341
0,0.241266177
1,0.43272909
0,0.278783745
1,0.451875713
0,0.288434624
1,0.456716666
0,0.290858204
0,0.157929076
1,0.381464533
1,0.551232265
1,0.647716132
1,0.698278066
0,0.424023033
0,0.226988317
0,0.116489518
0,0.058843831
1,0.32954173
0,0.224794828
1,0.424402207
0,0.274602062
1,0.449781223
1,0.58738665
0,0.366192532
0,0.197596108
1,0.401698022
0,0.261429005
1,0.442830501
1,0.58383845
0,0.364403865
0,0.196698861
1,0.401248816
0,0.261204285
1,0.442718118
0,0.283782254
0,0.154375766
0,0.079684811
0,0.040341791
0,0.020270773
0,0.010155362
0,0.005081676
0,0.002541637
0,0.001270978
1,0.300635521
1,0.510317767
0,0.327158885
1,0.477979443
0,0.301869721
1,0.463510861
1,0.59427063
0,0.369638355
1,0.499319786
0,0.312560014
0,0.168860032
0,0.086946021
1,0.343976211
1,0.532088746
1,0.638064501
1,0.693436276
1,0.721598943
1,0.735775633
0,0.442883049
1,0.536440571
0,0.331220095
1,0.478210009
1,0.601624997
0,0.373316497
1,0.501159048
1,0.613479684
0,0.379319874
1,0.504175943
1,0.614991173
1,0.680076227
0,0.414554241
1,0.522180346
0,0.324070818
1,0.474631538
0,0.299834995
0,0.162421343
1,0.38371144
0,0.252355874
1,0.438277968
1,0.58155899
1,0.663263496
0,0.406128548
1,0.517963634
0,0.321961689
1,0.473576819
1,0.599307604
0,0.372157641
1,0.500579588
0,0.313189948
1,0.469175005
1,0.597103508
1,0.671054955
0,0.410028118
1,0.519914187
1,0.622937119
0,0.384064565
0,0.206551483
1,0.406179582
0,0.263670559
1,0.443951433
0,0.284398947
0,0.15468412
1,0.379838989
0,0.25041888
1,0.437309317
0,0.281074634
1,0.453021312
0,0.289007455
0,0.157003087
1,0.381001416
0,0.251000682
1,0.437600336
0,0.281220167
0,0.153094083
0,0.079043842
0,0.040021281
1,0.320110512
1,0.520075231
1,0.63204161
0,0.390421604
1,0.510090962
1,0.618021513
1,0.681605963
1,0.715322023
1,0.73256482
1,0.741263171
1,0.745627738
1,0.747813099
1,0.748906396
0,0.449453167
0,0.239726577
0,0.122863287
1,0.362031643
1,0.541135822
1,0.642591911
0,0.395700755
1,0.512731338
1,0.619341861
0,0.382266169
0,0.205652132
1,0.405729876
0,0.2634457
0,0.143839002
0,0.074342732
1,0.337656012
1,0.528924935
0,0.336481853
1,0.482644804
0,0.304203177
1,0.464677744
0,0.294854103
0,0.159930098
0,0.082465658
1,0.341732951
1,0.5309665
0,0.337503255
0,0.183155628
0,0.094458614
1,0.347805467
1,0.534017966
1,0.639032029
1,0.693920624
0,0.421841234
0,0.225896801
1,0.415943638
0,0.268570866
1,0.446405243
1,0.585626583
0,0.365298084
1,0.497146
1,0.611472392
1,0.678316074
0,0.413674013
0,0.221740202
0,0.11385074
0,0.057521498
1,0.328879974
1,0.524463832
1,0.634236685
1,0.691519296
1,0.720639839
1,0.735295958
0,0.442643186
1,0.536320635
0,0.331160126
1,0.478180025
1,0.601610005
1,0.673309001
0,0.4111553
0,0.22047781
0,0.113218937
1,0.357205475
1,0.538721939
0,0.34138481
1,0.485097173
0,0.30542954
0,0.165290961
1,0.385160719
0,0.253083407
0,0.138642313
1,0.371741278
0,0.246354664
1,0.435274137
0,0.280056429
1,0.452512087
0,0.288752818
0,0.156875764
0,0.080937753
0,0.040968851
0,0.02058442
0,0.010312209
0,0.005160104
1,0.302580852
0,0.211290586
0,0.117645325
0,0.061222669
0,0.031091336
0,0.015641668
0,0.007840034
0,0.003923857
0,0.001962697
0,0.000981502
1,0.300490782
0,0.210245397
0,0.1171227
0,0.06096135
1,0.330960675
1,0.525576338
1,0.634807369
0,0.391807524
1,0.51078453
0,0.318368419
1,0.47177944
0,0.298408766
1,0.461708192
0,0.293354858
0,0.159177581
1,0.382088821
0,0.251544417
1,0.43787221
1,0.581356105
1,0.663162053
1,0.706077826
0,0.427938273
0,0.228949009
1,0.417470479
1,0.569334434
0,0.356787056
0,0.192817496
1,0.399293541
1,0.560223729
0,0.352227256
1,0.490536707
1,0.608152969
1,0.676653408
1,0.712842088
1,0.731324121
0,0.440642676
1,0.535317461
0,0.330657955
0,0.177928822
0,0.09148438
0,0.046246184
0,0.023223891
0,0.011632105
0,0.005820085
0,0.002910849
0,0.001455586
1,0.300727825
0,0.210363919
1,0.417181961
0,0.270990981
1,0.44797549
0,0.286483745
1,0.455741073
1,0.590370376
1,0.667685156
0,0.408342572
1,0.519071285
1,0.622515642
1,0.683853821
1,0.71644611
0,0.433126895
0,0.231544216
1,0.418768261
0,0.269983361
1,0.447111527
1,0.585979733
0,0.36547466
0,0.197234289
0,0.101516536
1,0.351338146
0,0.235785049
0,0.12991572
0,0.067362499
0,0.034162177
0,0.017177274
0,0.008607874
0,0.004307785
1,0.302154662
1,0.511077485
1,0.627538773
1,0.688169393
1,0.718964698
0,0.434458349
0,0.232224375
0,0.119111227
0,0.060155422
1,0.330197672
0,0.225122829
1,0.424566213
0,0.274684066
1,0.449822225
1,0.587407151
1,0.666202783
1,0.707601233
0,0.428700585
0,0.229330286
0,0.117661142
0,0.059429771
0,0.029834725
1,0.314941331
1,0.517475459
1,0.630738688
0,0.389769536
0,0.209764806
0,0.107858411
0,0.054524407
1,0.327381244
1,0.52371443
1,0.633861977
1,0.691331941
1,0.720546161
1,0.735249118
0,0.442619767
1,0.536308925
0,0.331154271
1,0.478177097
1,0.601608541
0,0.373308269
1,0.501154934
0,0.313477627
1,0.469318845
1,0.597175429
1,0.671090916
0,0.410046098
1,0.519923177
0,0.322941614
0,0.174066812
0,0.089552607
0,0.045280144
1,0.32274084
1,0.521390574
1,0.632699318
0,0.390750465
0,0.210255394
1,0.408103729
1,0.564647071
0,0.354442577
0,0.191645097
1,0.39870731
1,0.559930607
0,0.352080694
0,0.190463425
1,0.398116328
1,0.559635087
0,0.351932928
1,0.490389541
1,0.608079386
0,0.376616616
0,0.202823693
0,0.104314923
0,0.052738077
0,0.026485162
1,0.313265805
0,0.216637548
0,0.120319703
1,0.362560037
1,0.541760056
